theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-325.0,23.0,4537.0,225.0,0.0,0.0,0.0,44.486,-19.386,-995.47,0.431,-0.15
-325.0,24.0,4538.0,225.0,0.0,0.0,0.0,44.447,-19.473,-997.81,0.324,-0.03
-324.0,25.0,4539.0,225.0,0.0,0.0,0.0,44.38,-19.464,-997.22,0.401,-0.12
-324.0,25.0,4540.0,225.0,0.0,0.0,0.0,44.273,-19.44,-996.91,0.176,-0.14
-323.0,25.0,4540.0,225.0,0.0,0.0,0.0,44.322,-19.503,-999.47,0.216,-0.08
-323.0,24.0,4541.0,225.0,0.0,0.0,0.0,42.004,-19.537,-1001.81,0.062,-0.09
-323.0,24.0,4542.0,225.0,0.0,0.0,0.0,39.669,-19.493,-1001.27,0.185,-0.11
-324.0,24.0,4543.0,225.0,0.0,0.0,0.0,40.206,-19.438,-998.55,0.256,-0.1
-324.0,24.0,4544.0,225.0,0.0,0.0,0.0,40.487,-19.432,-996.39,0.256,-0.24
-325.0,25.0,4545.0,225.0,0.0,0.0,0.0,40.388,-19.52,-996.93,0.47,-0.2
-326.0,26.0,4546.0,225.0,0.0,0.0,0.0,40.482,-21.915,-997.2,0.306,-0.25
-326.0,28.0,4547.0,225.0,0.0,0.0,0.0,40.509,-24.185,-996.97,0.369,-0.17
-327.0,29.0,4547.0,225.0,0.0,0.0,0.0,40.587,-23.541,-997.04,0.34,-0.17
-328.0,30.0,4548.0,225.0,0.0,0.0,0.0,40.617,-23.144,-997.03,0.32,-0.21
-328.0,30.0,4548.0,225.0,0.0,0.0,0.0,40.559,-23.133,-994.65,0.212,-0.2
-329.0,30.0,4549.0,225.0,0.0,0.0,0.0,40.556,-23.031,-994.7,0.117,-0.34
-330.0,30.0,4550.0,225.0,0.0,0.0,0.0,40.621,-23.136,-997.62,0.083,-0.15
-331.0,30.0,4551.0,225.0,0.0,0.0,0.0,40.581,-23.154,-997.35,0.112,-0.25
-331.0,32.0,4552.0,225.0,0.0,0.0,0.0,40.538,-23.249,-996.87,0.345,-0.11
-331.0,33.0,4553.0,225.0,0.0,0.0,0.0,40.521,-23.378,-997.08,0.403,-0.05
-331.0,34.0,4553.0,225.0,0.0,0.0,0.0,40.505,-21.128,-997.07,0.384,-0.15
-331.0,35.0,4554.0,225.0,0.0,0.0,0.0,40.465,-21.221,-997.1,0.377,-0.04
-331.0,35.0,4555.0,225.0,0.0,0.0,0.0,40.41,-21.697,-997.06,0.144,-0.11
-331.0,35.0,4556.0,225.0,0.0,0.0,0.0,40.373,-19.024,-997.13,0.234,-0.13
-331.0,34.0,4557.0,225.0,0.0,0.0,0.0,40.332,-19.024,-997.12,0.068,-0.08
-332.0,34.0,4558.0,225.0,0.0,0.0,0.0,40.233,-19.379,-994.72,0.179,-0.24
-333.0,34.0,4559.0,225.0,0.0,0.0,0.0,40.169,-19.07,-992.39,0.259,-0.2
-334.0,34.0,4560.0,225.0,0.0,0.0,0.0,40.229,-19.213,-992.98,0.252,-0.25
